param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_435,0.873709,0.880480,0.589436,0.996707
zeta-quantile_param_436,0.965742,0.981332,0.795503,0.999382
zeta-quantile_param_437,0.781553,0.794198,0.438841,0.950378
zeta-quantile_param_438,0.425181,0.451587,0.106927,0.803199
zeta-quantile_param_439,0.520010,0.549884,0.210434,0.804604
zeta-quantile_param_440,0.948593,0.961550,0.809941,0.988917
zeta-quantile_param_441,0.148657,0.157178,0.008101,0.350814
zeta-quantile_param_442,0.083105,0.063378,0.012653,0.396248
zeta-quantile_param_443,0.501910,0.579509,0.040209,0.813749
zeta-quantile_param_444,0.209076,0.195321,0.068442,0.475257
zeta-quantile_param_445,0.818256,0.835360,0.583418,0.949627
zeta-quantile_param_446,0.312722,0.329208,0.108379,0.556680
zeta-quantile_param_447,0.132429,0.123642,0.039364,0.289656
zeta-quantile_param_448,0.839349,0.842793,0.706035,0.948338
zeta-quantile_param_449,0.766100,0.712378,0.531470,0.953895
zeta-quantile_param_450,0.829901,0.796806,0.625223,0.978050
zeta-quantile_param_451,0.170239,0.167065,0.062134,0.302588
zeta-quantile_param_452,0.748565,0.744615,0.554036,0.937090
zeta-quantile_param_453,0.239611,0.215450,0.083897,0.554705
zeta-quantile_param_454,0.146604,0.136710,0.051505,0.283201
zeta-quantile_param_455,0.251829,0.219690,0.075258,0.527930
zeta-quantile_param_456,0.217521,0.197172,0.059553,0.561973
zeta-quantile_param_457,0.837435,0.876246,0.613837,0.971415
zeta-quantile_param_458,0.868332,0.897521,0.608082,0.963336
zeta-quantile_param_459,0.060129,0.058919,0.005833,0.181303
zeta-quantile_param_460,0.341588,0.214832,0.070788,0.777658
zeta-quantile_param_461,0.292304,0.218413,0.053999,0.735285
zeta-quantile_param_462,0.194995,0.163844,0.016871,0.736619
zeta-quantile_param_463,0.266045,0.254042,0.079630,0.647200
zeta-quantile_param_464,0.838043,0.875043,0.413723,0.971958
zeta-quantile_param_465,0.538581,0.581379,0.144165,0.873233
zeta-quantile_param_466,0.256757,0.227319,0.032508,0.584454
zeta-quantile_param_467,0.667486,0.637814,0.401820,0.978221
zeta-quantile_param_468,0.835554,0.853599,0.540965,0.981328
zeta-quantile_param_469,0.667561,0.654765,0.449373,0.889319
zeta-quantile_param_470,0.667131,0.688211,0.311137,0.916022
zeta-quantile_param_471,0.677341,0.689404,0.399241,0.903603
zeta-quantile_param_472,0.197772,0.194625,0.078290,0.373514
zeta-quantile_param_473,0.197914,0.173132,0.040354,0.586371
zeta-quantile_param_474,0.250336,0.173497,0.015958,0.740069
zeta-quantile_param_475,0.349406,0.308705,0.178622,0.777811
zeta-quantile_param_476,0.624329,0.634307,0.369134,0.883367
zeta-quantile_param_477,0.684407,0.735704,0.125767,0.901962
zeta-quantile_param_478,0.720187,0.738426,0.439413,0.932956
zeta-quantile_param_479,0.716967,0.720152,0.427265,0.938848
zeta-quantile_param_480,0.812390,0.822568,0.528081,0.964328
zeta-quantile_param_481,0.582474,0.643090,0.063100,0.970238
zeta-quantile_param_482,0.919364,0.938834,0.633613,0.995702
zeta-quantile_param_483,0.805390,0.961467,0.376435,0.999929
zeta-quantile_param_484,0.949721,0.987086,0.570173,0.999861
zeta-quantile_param_485,0.897837,0.910098,0.630899,0.987493
zeta-quantile_param_486,0.148701,0.145798,0.061678,0.322671
zeta-quantile_param_487,0.850527,0.873732,0.405279,0.976261
zeta-quantile_param_488,0.758777,0.760432,0.398115,0.994446
zeta-quantile_param_489,0.490217,0.489038,0.125126,0.972405
zeta-quantile_param_490,0.696846,0.707222,0.434044,0.931932
zeta-quantile_param_491,0.719164,0.780730,0.366579,0.975406
zeta-quantile_param_492,0.809099,0.793232,0.631734,0.938659
zeta-quantile_param_493,0.510567,0.515627,0.139280,0.859170
zeta-quantile_param_494,0.187164,0.167293,0.034013,0.467598
zeta-quantile_param_495,0.088530,0.063325,0.008226,0.514326
zeta-quantile_param_496,0.144466,0.150923,0.015799,0.452390
zeta-quantile_param_497,0.794873,0.808346,0.508326,0.980620
zeta-quantile_param_498,0.815684,0.812122,0.537225,0.982774
zeta-quantile_param_499,0.320790,0.241869,0.009110,0.911115
zeta-quantile_param_500,0.102684,0.087950,0.013003,0.296082
zeta-quantile_param_501,0.504400,0.467785,0.070098,0.985115
zeta-quantile_param_502,0.740417,0.789134,0.306476,0.973556
zeta-quantile_param_503,0.485953,0.479866,0.033319,0.912273
zeta-quantile_param_504,0.628795,0.629524,0.282976,0.860951
zeta-quantile_param_505,0.297798,0.245606,0.055076,0.589442
zeta-quantile_param_506,0.191858,0.177840,0.060429,0.393921
zeta-quantile_param_507,0.615121,0.606838,0.430799,0.948361
zeta-quantile_param_508,0.535218,0.568624,0.152828,0.729293
zeta-quantile_param_509,0.177567,0.158362,0.021077,0.531878
zeta-quantile_param_510,0.211771,0.192085,0.056476,0.449694
zeta-quantile_param_511,0.245564,0.218875,0.082231,0.576879
zeta-quantile_param_512,0.643886,0.591313,0.361644,0.921559
zeta-quantile_param_513,0.727246,0.703717,0.512657,0.904221
zeta-quantile_param_514,0.897515,0.954049,0.410533,0.986503
zeta-quantile_param_515,0.678140,0.668131,0.383596,0.888728
zeta-quantile_param_516,0.718231,0.721695,0.476690,0.876565
zeta-quantile_param_517,0.748173,0.756142,0.524596,0.957705
zeta-quantile_param_518,0.830689,0.849439,0.553558,0.964092
zeta-quantile_param_519,0.599856,0.547370,0.362397,0.907669
zeta-quantile_param_520,0.675210,0.681091,0.421987,0.931302
zeta-quantile_param_521,0.336909,0.233813,0.102003,0.863514
zeta-quantile_param_522,0.485383,0.479820,0.417808,0.638563
zeta-quantile_param_523,0.665420,0.662386,0.501546,0.813851
zeta-quantile_param_524,0.648571,0.621240,0.423278,0.973237
zeta-quantile_param_525,0.186879,0.171819,0.039071,0.447427
zeta-quantile_param_526,0.359158,0.349573,0.066668,0.828667
zeta-quantile_param_527,0.501877,0.492945,0.178801,0.781689
zeta-quantile_param_528,0.072201,0.063623,0.002382,0.344754
zeta-quantile_param_529,0.065171,0.043945,0.005867,0.291934
zeta-quantile_param_530,0.591821,0.557841,0.289781,0.960251
zeta-quantile_param_531,0.846784,0.859841,0.559443,0.990135
zeta-quantile_param_532,0.140789,0.126718,0.033227,0.381895
zeta-quantile_param_533,0.310129,0.275922,0.080795,0.698740
zeta-quantile_param_534,0.503971,0.587818,0.118286,0.802482
zeta-quantile_param_535,0.359322,0.279013,0.077223,0.732491
zeta-quantile_param_536,0.765450,0.802556,0.381231,0.956944
zeta-quantile_param_537,0.279382,0.264433,0.104531,0.561393
zeta-quantile_param_538,0.017600,0.008491,0.000255,0.137943
zeta-quantile_param_539,0.170305,0.187575,0.011057,0.357043
zeta-quantile_param_540,0.100155,0.066894,0.006274,0.487629
zeta-quantile_param_541,0.312520,0.292606,0.021046,0.638273
zeta-quantile_param_542,0.720934,0.751226,0.121824,0.948725
zeta-quantile_param_543,0.180401,0.184306,0.032674,0.409592
zeta-quantile_param_544,0.703930,0.749321,0.400566,0.935132
zeta-quantile_param_545,0.123875,0.117887,0.041476,0.274564
zeta-quantile_param_546,0.478010,0.482197,0.099157,0.819497
zeta-quantile_param_547,0.872189,0.872650,0.704617,0.970049
zeta-quantile_param_548,0.076524,0.082286,0.004077,0.171515
zeta-quantile_param_549,0.075017,0.071298,0.008253,0.202256
zeta-quantile_param_550,0.793892,0.794496,0.554639,0.951025
zeta-quantile_param_551,0.768536,0.774583,0.571286,0.923820
zeta-quantile_param_552,0.115255,0.100051,0.029728,0.312100
zeta-quantile_param_553,0.164071,0.161050,0.020605,0.548113
zeta-quantile_param_554,0.512044,0.493473,0.380993,0.752926
zeta-quantile_param_555,0.286532,0.163435,0.000627,0.924096
zeta-quantile_param_556,0.181144,0.150359,0.010501,0.555498
zeta-quantile_param_557,0.621459,0.621338,0.479940,0.792209
zeta-quantile_param_558,0.701728,0.721329,0.434667,0.932735
zeta-quantile_param_559,0.687447,0.705266,0.338700,0.916239
zeta-quantile_param_560,0.295652,0.243718,0.088343,0.782761
zeta-quantile_param_561,0.749534,0.779866,0.327475,0.978730
zeta-quantile_param_562,0.495362,0.501206,0.191527,0.810682
zeta-quantile_param_563,0.266155,0.315190,0.007973,0.586274
zeta-quantile_param_564,0.041993,0.024518,0.000051,0.255545
zeta-quantile_param_565,0.030920,0.014299,0.000332,0.158103
zeta-quantile_param_566,0.961006,0.985383,0.751798,0.998349
zeta-quantile_param_567,0.810769,0.841772,0.328220,0.990187
zeta-quantile_param_568,0.675316,0.686890,0.397853,0.950187
zeta-quantile_param_569,0.834693,0.826676,0.631144,0.970738
zeta-quantile_param_570,0.892872,0.947596,0.411312,0.986941
zeta-quantile_param_571,0.778421,0.817336,0.485555,0.938010
zeta-quantile_param_572,0.559629,0.570744,0.185578,0.826254
zeta-quantile_param_573,0.057220,0.051167,0.000900,0.224637
zeta-quantile_param_574,0.070228,0.042532,0.000206,0.324900
zeta-quantile_param_575,0.078602,0.077142,0.000865,0.227235
zeta-quantile_param_576,0.081987,0.073937,0.008966,0.245032
zeta-quantile_param_577,0.446469,0.497928,0.043387,0.899799
zeta-quantile_param_578,0.174958,0.152712,0.046845,0.484581
zeta-quantile_param_579,0.144529,0.120700,0.011069,0.405367
zeta-quantile_param_580,0.542266,0.547956,0.257527,0.831075
zeta-quantile_param_581,0.279175,0.320364,0.059440,0.454979
zeta-quantile_param_582,0.478640,0.476169,0.410557,0.619420
zeta-quantile_param_583,0.481628,0.481500,0.413777,0.597067
zeta-quantile_param_584,0.905282,0.917452,0.745096,0.993944
zeta-quantile_param_585,0.663594,0.671352,0.397704,0.891705
zeta-quantile_param_586,0.843002,0.842632,0.609582,0.974143
zeta-quantile_param_587,0.281046,0.320830,0.039514,0.586249
zeta-quantile_param_588,0.168550,0.163227,0.066747,0.303542
zeta-quantile_param_589,0.798215,0.867997,0.384189,0.975243
zeta-quantile_param_590,0.898509,0.901600,0.724720,0.989984
zeta-quantile_param_591,0.245266,0.182709,0.050353,0.721462
zeta-quantile_param_592,0.565246,0.551339,0.313319,0.870700
zeta-quantile_param_593,0.197480,0.200911,0.058493,0.399314
zeta-quantile_param_594,0.659092,0.676498,0.282559,0.926342
zeta-quantile_param_595,0.151967,0.115589,0.015086,0.642273
zeta-quantile_param_596,0.637506,0.618575,0.444624,0.854453
zeta-quantile_param_597,0.803859,0.821162,0.413214,0.958603
zeta-quantile_param_598,0.076466,0.072085,0.009189,0.200685
zeta-quantile_param_599,0.084611,0.073558,0.003397,0.244421
zeta-quantile_param_600,0.181329,0.162949,0.051439,0.504611
zeta-quantile_param_601,0.450079,0.377360,0.110231,0.947528
zeta-quantile_param_602,0.094805,0.090331,0.010505,0.268418
zeta-quantile_param_603,0.058601,0.048999,0.001795,0.171808
zeta-quantile_param_604,0.065125,0.053743,0.002340,0.238112
zeta-quantile_param_605,0.159859,0.154668,0.015142,0.547868
zeta-quantile_param_606,0.758121,0.832701,0.209083,0.999251
zeta-quantile_param_607,0.778697,0.865246,0.198567,0.994748
zeta-quantile_param_608,0.604097,0.598928,0.349478,0.834592
zeta-quantile_param_609,0.742485,0.753481,0.472686,0.946994
zeta-quantile_param_610,0.432962,0.413330,0.118722,0.906870
zeta-quantile_param_611,0.472087,0.444805,0.209130,0.761110
zeta-quantile_param_612,0.723888,0.730056,0.551057,0.843367
zeta-quantile_param_613,0.419740,0.417343,0.170416,0.658386
zeta-quantile_param_614,0.694166,0.752942,0.386876,0.908813
zeta-quantile_param_615,0.496587,0.472138,0.201010,0.825510
zeta-quantile_param_616,0.579787,0.593438,0.276146,0.848481
zeta-quantile_param_617,0.664452,0.674002,0.295235,0.948154
zeta-quantile_param_618,0.618118,0.577278,0.304242,0.957749
zeta-quantile_param_619,0.871552,0.924121,0.443521,0.987871
zeta-quantile_param_620,0.698634,0.686077,0.473666,0.953615
zeta-quantile_param_621,0.362285,0.388639,0.029317,0.643428
zeta-quantile_param_622,0.174964,0.152771,0.054689,0.471357
zeta-quantile_param_623,0.800611,0.800421,0.554511,0.962521
zeta-quantile_param_624,0.753101,0.748461,0.621697,0.894688
zeta-quantile_param_625,0.641563,0.654548,0.383650,0.869184
zeta-quantile_param_626,0.531869,0.548205,0.269387,0.739088
zeta-quantile_param_627,0.797702,0.798395,0.604432,0.929892
zeta-quantile_param_628,0.135770,0.070373,0.004586,0.514307
zeta-quantile_param_629,0.055032,0.048168,0.000507,0.226166
zeta-quantile_param_630,0.167306,0.141962,0.043581,0.458842
zeta-quantile_param_631,0.799360,0.848061,0.398384,0.980457
zeta-quantile_param_632,0.215707,0.198671,0.051283,0.425308
zeta-quantile_param_633,0.069029,0.059969,0.001778,0.254483
zeta-quantile_param_634,0.038332,0.029544,0.000804,0.142156
zeta-quantile_param_635,0.235959,0.245171,0.001969,0.618459
zeta-quantile_param_636,0.746663,0.751036,0.402460,0.972781
zeta-quantile_param_637,0.810211,0.828533,0.375304,0.987977
zeta-quantile_param_638,0.703054,0.718530,0.342840,0.954612
zeta-quantile_param_639,0.636660,0.638738,0.359832,0.981424
zeta-quantile_param_640,0.326466,0.173665,0.031966,0.956114
zeta-quantile_param_641,0.714989,0.671262,0.403631,0.996677
zeta-quantile_param_642,0.121786,0.116457,0.032548,0.248611
zeta-quantile_param_643,0.310019,0.309218,0.146979,0.496123
zeta-quantile_param_644,0.806200,0.892321,0.243284,0.999759
zeta-quantile_param_645,0.711085,0.682392,0.436511,0.985469
zeta-quantile_param_646,0.602261,0.595991,0.327044,0.886341
zeta-quantile_param_647,0.798247,0.799199,0.624706,0.911438
zeta-quantile_param_648,0.878811,0.888619,0.694543,0.974638
zeta-quantile_param_649,0.213527,0.118469,0.029873,0.561630
zeta-quantile_param_650,0.185127,0.171221,0.089651,0.388644
zeta-quantile_param_651,0.130267,0.118493,0.020760,0.337909
zeta-quantile_param_652,0.123247,0.102516,0.004085,0.390655
zeta-quantile_param_653,0.019013,0.011003,0.000281,0.110799
zeta-quantile_param_654,0.144389,0.139427,0.016197,0.294602
zeta-quantile_param_655,0.314135,0.304784,0.153709,0.522406
zeta-quantile_param_656,0.333967,0.285699,0.113565,0.722091
zeta-quantile_param_657,0.652403,0.642073,0.410913,0.917482
zeta-quantile_param_658,0.972647,0.983147,0.875082,0.997896
zeta-quantile_param_659,0.649125,0.632076,0.428212,0.910678
zeta-quantile_param_660,0.474951,0.505808,0.232880,0.725327
zeta-quantile_param_661,0.168905,0.154083,0.025418,0.418309
zeta-quantile_param_662,0.718805,0.729644,0.462505,0.893904
zeta-quantile_param_663,0.621099,0.599184,0.373858,0.948818
zeta-quantile_param_664,0.839294,0.853027,0.695569,0.944173
zeta-quantile_param_665,0.542300,0.465894,0.248798,0.901541
zeta-quantile_param_666,0.969869,0.971939,0.905222,0.994078
zeta-quantile_param_667,0.546152,0.540459,0.402958,0.719561
zeta-quantile_param_668,0.577274,0.588979,0.338366,0.744540
zeta-quantile_param_669,0.214341,0.215274,0.110387,0.335786
zeta-quantile_param_670,0.629610,0.645366,0.368306,0.852678
zeta-quantile_param_671,0.788770,0.785330,0.445816,0.980398
zeta-quantile_param_672,0.088186,0.062937,0.012865,0.375404
zeta-quantile_param_673,0.893347,0.911351,0.573582,0.996001
zeta-quantile_param_674,0.741244,0.828121,0.255147,0.954225
zeta-quantile_param_675,0.819435,0.829185,0.680137,0.934141
zeta-quantile_param_676,0.731016,0.712777,0.441644,0.991230
zeta-quantile_param_677,0.085416,0.086122,0.000430,0.271316
zeta-quantile_param_678,0.739471,0.782823,0.414576,0.962472
zeta-quantile_param_679,0.132290,0.130174,0.017482,0.301407
zeta-quantile_param_680,0.702898,0.717800,0.504047,0.866242
zeta-quantile_param_681,0.129045,0.134044,0.013789,0.318772
zeta-quantile_param_682,0.675128,0.673183,0.429846,0.868712
zeta-quantile_param_683,0.670608,0.675382,0.396736,0.890152
zeta-quantile_param_684,0.929002,0.946663,0.744669,0.999425
zeta-quantile_param_685,0.243675,0.228436,0.052966,0.499778
zeta-quantile_param_686,0.432430,0.442258,0.173505,0.771523
zeta-quantile_param_687,0.657935,0.659766,0.343350,0.876228
zeta-quantile_param_688,0.641283,0.626931,0.422577,0.894837
zeta-quantile_param_689,0.738138,0.745887,0.392214,0.940615
zeta-quantile_param_690,0.283635,0.297743,0.054158,0.521555
zeta-quantile_param_691,0.137905,0.124104,0.011401,0.291211
zeta-quantile_param_692,0.226731,0.214813,0.012085,0.516542
zeta-quantile_param_693,0.169653,0.157879,0.038238,0.373474
zeta-quantile_param_694,0.811984,0.843800,0.582526,0.953379
zeta-quantile_param_695,0.589937,0.582691,0.240866,0.865458
zeta-quantile_param_696,0.088679,0.078536,0.011545,0.202932
zeta-quantile_param_697,0.627887,0.620240,0.377199,0.972597
zeta-quantile_param_698,0.666220,0.622855,0.386780,0.975718
zeta-quantile_param_699,0.163560,0.157798,0.040769,0.323345
zeta-quantile_param_700,0.276552,0.277692,0.107207,0.506246
zeta-quantile_param_701,0.202168,0.215391,0.082007,0.319531
zeta-quantile_param_702,0.060993,0.054946,0.001416,0.194057
zeta-quantile_param_703,0.079254,0.071744,0.005509,0.252987
zeta-quantile_param_704,0.167066,0.158023,0.061014,0.333040
zeta-quantile_param_705,0.122086,0.088373,0.017247,0.559355
zeta-quantile_param_706,0.090797,0.076971,0.006220,0.303416
zeta-quantile_param_707,0.690556,0.717444,0.399085,0.881814
zeta-quantile_param_708,0.178343,0.173410,0.064070,0.315857
zeta-quantile_param_709,0.222864,0.143411,0.033148,0.631444
zeta-quantile_param_710,0.623571,0.613674,0.402540,0.955988
zeta-quantile_param_711,0.122377,0.123195,0.003430,0.344830
zeta-quantile_param_712,0.046506,0.032472,0.002628,0.234603
zeta-quantile_param_713,0.054714,0.044502,0.003447,0.223496
zeta-quantile_param_714,0.874916,0.918352,0.593678,0.991436
zeta-quantile_param_715,0.220516,0.207688,0.109501,0.411983
zeta-quantile_param_716,0.398478,0.401705,0.080456,0.686954
zeta-quantile_param_717,0.184709,0.183522,0.034064,0.386510
zeta-quantile_param_718,0.082270,0.076638,0.007177,0.201180
zeta-quantile_param_719,0.760619,0.771547,0.529429,0.926555
zeta-quantile_param_720,0.330663,0.333688,0.193174,0.434540
zeta-quantile_param_721,0.293352,0.318526,0.089275,0.435505
zeta-quantile_param_722,0.325544,0.330600,0.176144,0.536773
zeta-quantile_param_723,0.155515,0.155093,0.021227,0.399682
zeta-quantile_param_724,0.394216,0.430744,0.073920,0.592133
zeta-quantile_param_725,0.902139,0.920902,0.648906,0.999965
zeta-quantile_param_726,0.927160,0.984046,0.583630,0.999312
zeta-quantile_param_727,0.966268,0.985361,0.703855,0.998546
zeta-quantile_param_728,0.696120,0.714073,0.372035,0.898559
zeta-quantile_param_729,0.379022,0.446848,0.097016,0.656292
zeta-quantile_param_730,0.490652,0.512642,0.039218,0.906782
zeta-quantile_param_731,0.322618,0.176120,0.012371,0.970880
zeta-quantile_param_732,0.403707,0.401068,0.010002,0.951533
zeta-quantile_param_733,0.322091,0.363298,0.031985,0.842134
zeta-quantile_param_734,0.443660,0.432720,0.018733,0.944824
zeta-quantile_param_735,0.582844,0.686006,0.055962,0.960567
zeta-quantile_param_736,0.249083,0.126249,0.009999,0.960728
zeta-quantile_param_737,0.421626,0.439359,0.006046,0.916122
zeta-quantile_param_738,0.190513,0.161883,0.009001,0.647879
zeta-quantile_param_739,0.349002,0.326767,0.010849,0.921262
zeta-quantile_param_740,0.605563,0.620908,0.184639,0.918973
zeta-quantile_param_741,0.132269,0.117347,0.008935,0.374654
zeta-quantile_param_742,0.727408,0.749975,0.345237,0.974684
zeta-quantile_param_743,0.722745,0.796458,0.285493,0.949034
zeta-quantile_param_744,0.101746,0.063115,0.001258,0.581658
zeta-quantile_param_745,0.009139,0.003798,0.000018,0.110313
zeta-quantile_param_746,0.005911,0.002193,0.000049,0.076947
zeta-quantile_param_747,0.010602,0.004313,0.000013,0.099326
zeta-quantile_param_748,0.007455,0.005107,0.000014,0.064408
zeta-quantile_param_749,0.034875,0.027743,0.000776,0.222101
zeta-quantile_param_750,0.044121,0.026184,0.000475,0.294905
zeta-quantile_param_751,0.019254,0.015398,0.000398,0.095557
