param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_3510,0.451784,0.445654,0.190324,0.765440
zeta-quantile_param_3511,0.366005,0.353264,0.216385,0.645444
zeta-quantile_param_3512,0.031929,0.014461,0.000080,0.227547
zeta-quantile_param_3513,0.020102,0.006216,0.000030,0.180402
zeta-quantile_param_3514,0.018338,0.007157,0.000320,0.146150
zeta-quantile_param_3515,0.092489,0.021733,0.000126,0.790383
zeta-quantile_param_3516,0.112416,0.033324,0.000012,0.759979
zeta-quantile_param_3517,0.034712,0.012102,0.000059,0.323755
zeta-quantile_param_3518,0.394627,0.469753,0.001141,0.893782
zeta-quantile_param_3519,0.202018,0.034374,0.000335,0.906566
zeta-quantile_param_3520,0.350649,0.310365,0.142403,0.727533
zeta-quantile_param_3521,0.579851,0.564353,0.273374,0.916524
zeta-quantile_param_3522,0.266672,0.206708,0.003842,0.850548
zeta-quantile_param_3523,0.506183,0.458128,0.046178,0.993845
zeta-quantile_param_3524,0.634985,0.645095,0.247408,0.933398
zeta-quantile_param_3525,0.713811,0.767189,0.197688,0.998999
zeta-quantile_param_3526,0.569049,0.587112,0.043986,0.988403
zeta-quantile_param_3527,0.571553,0.650065,0.030101,0.987722
zeta-quantile_param_3528,0.145487,0.127879,0.011539,0.553350
zeta-quantile_param_3529,0.355389,0.256463,0.007912,0.825553
zeta-quantile_param_3530,0.356738,0.352186,0.031072,0.828907
zeta-quantile_param_3531,0.065734,0.035732,0.000713,0.297666
zeta-quantile_param_3532,0.357323,0.335701,0.076762,0.782454
zeta-quantile_param_3533,0.244340,0.169642,0.002453,0.934044
zeta-quantile_param_3534,0.164622,0.048067,0.000035,0.799496
zeta-quantile_param_3535,0.569370,0.550959,0.133832,0.993313
zeta-quantile_param_3536,0.594655,0.643220,0.033595,0.972471
zeta-quantile_param_3537,0.623394,0.608670,0.117579,0.993490
zeta-quantile_param_3538,0.482674,0.491221,0.132845,0.879649
zeta-quantile_param_3539,0.763997,0.849944,0.157483,0.997467
zeta-quantile_param_3540,0.722557,0.744888,0.341683,0.983389
zeta-quantile_param_3541,0.903452,0.982015,0.532058,0.999894
zeta-quantile_param_3542,0.921786,0.962366,0.502230,0.996554
zeta-quantile_param_3543,0.783460,0.804350,0.327424,0.964822
zeta-quantile_param_3544,0.526431,0.480462,0.265183,0.971360
zeta-quantile_param_3545,0.062026,0.040709,0.001982,0.337720
zeta-quantile_param_3546,0.312345,0.220490,0.000457,0.868480
zeta-quantile_param_3547,0.070371,0.050234,0.004737,0.437789
zeta-quantile_param_3548,0.539515,0.594533,0.010046,0.914968
zeta-quantile_param_3549,0.547286,0.547129,0.175275,0.926153
zeta-quantile_param_3550,0.680399,0.705300,0.216090,0.988213
zeta-quantile_param_3551,0.564157,0.509295,0.199566,0.963575
zeta-quantile_param_3552,0.483879,0.412570,0.177786,0.952864
zeta-quantile_param_3553,0.887183,0.902747,0.591198,0.995772
zeta-quantile_param_3554,0.081992,0.037889,0.004205,0.634875
zeta-quantile_param_3555,0.935830,0.984909,0.340873,0.999886
zeta-quantile_param_3556,0.820729,0.849556,0.312837,0.990755
zeta-quantile_param_3557,0.189172,0.108957,0.000087,0.775420
zeta-quantile_param_3558,0.378899,0.352465,0.196832,0.750044
zeta-quantile_param_3559,0.597838,0.646097,0.176727,0.951874
zeta-quantile_param_3560,0.015917,0.001022,0.000000,0.371422
zeta-quantile_param_3561,0.079188,0.011168,0.000003,0.831036
zeta-quantile_param_3562,0.094180,0.003141,0.000003,0.729418
zeta-quantile_param_3563,0.229685,0.212655,0.000604,0.823189
zeta-quantile_param_3564,0.357822,0.304752,0.146215,0.866587
zeta-quantile_param_3565,0.480557,0.468927,0.162964,0.976607
zeta-quantile_param_3566,0.380249,0.353738,0.137195,0.820420
zeta-quantile_param_3567,0.511875,0.534886,0.156888,0.942357
zeta-quantile_param_3568,0.010344,0.003419,0.000005,0.178112
zeta-quantile_param_3569,0.447291,0.346886,0.166116,0.977135
zeta-quantile_param_3570,0.016729,0.013376,0.000040,0.123325
zeta-quantile_param_3571,0.020753,0.005179,0.000079,0.178841
zeta-quantile_param_3572,0.084785,0.086593,0.005292,0.241282
zeta-quantile_param_3573,0.017590,0.014035,0.001584,0.072332
zeta-quantile_param_3574,0.681670,0.707541,0.273008,0.937075
zeta-quantile_param_3575,0.181163,0.158275,0.074683,0.431759
zeta-quantile_param_3576,0.810792,0.821983,0.631714,0.939036
zeta-quantile_param_3577,0.635979,0.581372,0.329636,0.997459
zeta-quantile_param_3578,0.644409,0.639917,0.314291,0.915531
zeta-quantile_param_3579,0.752168,0.767779,0.491996,0.929381
zeta-quantile_param_3580,0.644209,0.657963,0.391207,0.894882
zeta-quantile_param_3581,0.778974,0.802366,0.418080,0.968029
zeta-quantile_param_3582,0.869976,0.923258,0.370327,0.996371
zeta-quantile_param_3583,0.610222,0.628993,0.280861,0.846644
zeta-quantile_param_3584,0.123869,0.095090,0.005569,0.524702
zeta-quantile_param_3585,0.026111,0.016616,0.001331,0.142370
zeta-quantile_param_3586,0.041999,0.027292,0.005791,0.201989
zeta-quantile_param_3587,0.303296,0.299696,0.066369,0.649390
zeta-quantile_param_3588,0.310012,0.309153,0.094982,0.550005
zeta-quantile_param_3589,0.467965,0.469693,0.044838,0.857476
zeta-quantile_param_3590,0.477957,0.500259,0.171316,0.703903
zeta-quantile_param_3591,0.034808,0.014715,0.000303,0.155552
zeta-quantile_param_3592,0.373019,0.394778,0.027013,0.804675
zeta-quantile_param_3593,0.076213,0.054218,0.000794,0.451204
zeta-quantile_param_3594,0.698630,0.706439,0.437429,0.888339
zeta-quantile_param_3595,0.880109,0.911638,0.580485,0.990653
zeta-quantile_param_3596,0.915066,0.960381,0.599401,0.999595
zeta-quantile_param_3597,0.808962,0.844365,0.401397,0.975703
zeta-quantile_param_3598,0.775634,0.798978,0.403412,0.933860
zeta-quantile_param_3599,0.109113,0.071204,0.016801,0.398323
zeta-quantile_param_3600,0.586127,0.609253,0.110740,0.941730
zeta-quantile_param_3601,0.510913,0.506259,0.340756,0.745977
zeta-quantile_param_3602,0.740656,0.742415,0.476619,0.950747
zeta-quantile_param_3603,0.759016,0.784924,0.484277,0.943540
zeta-quantile_param_3604,0.151086,0.129547,0.013671,0.375506
zeta-quantile_param_3605,0.507609,0.508582,0.287714,0.791170
zeta-quantile_param_3606,0.507942,0.470123,0.234614,0.846987
zeta-quantile_param_3607,0.608905,0.625380,0.206108,0.952161
zeta-quantile_param_3608,0.566315,0.683289,0.036562,0.968017
zeta-quantile_param_3609,0.876011,0.898977,0.519914,0.988067
zeta-quantile_param_3610,0.859451,0.903378,0.451941,0.996621
zeta-quantile_param_3611,0.550750,0.526004,0.038509,0.977132
zeta-quantile_param_3612,0.619275,0.672224,0.024882,0.985252
zeta-quantile_param_3613,0.105392,0.094246,0.003184,0.420223
zeta-quantile_param_3614,0.342768,0.303497,0.035829,0.744299
zeta-quantile_param_3615,0.711839,0.693317,0.343148,0.943294
zeta-quantile_param_3616,0.315893,0.158669,0.026079,0.827679
zeta-quantile_param_3617,0.174269,0.175018,0.001250,0.373846
zeta-quantile_param_3618,0.327902,0.372264,0.074979,0.635143
zeta-quantile_param_3619,0.219967,0.196625,0.012500,0.626989
zeta-quantile_param_3620,0.077313,0.070678,0.003237,0.318788
zeta-quantile_param_3621,0.195152,0.187631,0.019962,0.521188
zeta-quantile_param_3622,0.086250,0.019854,0.000058,0.483323
zeta-quantile_param_3623,0.218825,0.144327,0.011607,0.687504
zeta-quantile_param_3624,0.046178,0.027421,0.002709,0.311140
zeta-quantile_param_3625,0.587393,0.577980,0.123615,0.864438
zeta-quantile_param_3626,0.484200,0.471169,0.329431,0.661449
zeta-quantile_param_3627,0.908030,0.959907,0.581856,0.995980
zeta-quantile_param_3628,0.406974,0.357080,0.082762,0.866023
zeta-quantile_param_3629,0.046143,0.029156,0.004550,0.298770
zeta-quantile_param_3630,0.753779,0.796748,0.286693,0.973230
zeta-quantile_param_3631,0.044759,0.037471,0.001462,0.166102
zeta-quantile_param_3632,0.047808,0.023634,0.000027,0.292075
zeta-quantile_param_3633,0.808604,0.851850,0.283266,0.995820
zeta-quantile_param_3634,0.729491,0.783354,0.135989,0.991925
zeta-quantile_param_3635,0.333349,0.299844,0.023297,0.836112
zeta-quantile_param_3636,0.885127,0.913140,0.516933,0.997502
zeta-quantile_param_3637,0.636493,0.599346,0.259492,0.967883
zeta-quantile_param_3638,0.518148,0.509085,0.254453,0.817729
zeta-quantile_param_3639,0.835587,0.845433,0.435346,0.994679
zeta-quantile_param_3640,0.804124,0.827642,0.514201,0.971085
zeta-quantile_param_3641,0.595180,0.602011,0.224696,0.899956
zeta-quantile_param_3642,0.819097,0.868372,0.406289,0.996593
zeta-quantile_param_3643,0.446737,0.394005,0.189251,0.920274
zeta-quantile_param_3644,0.480524,0.439803,0.170307,0.908666
zeta-quantile_param_3645,0.085248,0.022150,0.000002,0.594372
zeta-quantile_param_3646,0.446055,0.430023,0.174712,0.872761
zeta-quantile_param_3647,0.611931,0.639303,0.155209,0.961955
zeta-quantile_param_3648,0.514588,0.515366,0.182913,0.941066
zeta-quantile_param_3649,0.656503,0.677988,0.133261,0.965833
zeta-quantile_param_3650,0.642419,0.681060,0.145289,0.971515
zeta-quantile_param_3651,0.863857,0.907527,0.347685,0.999021
zeta-quantile_param_3652,0.638518,0.643913,0.153341,0.982910
zeta-quantile_param_3653,0.763557,0.811346,0.218318,0.993115
zeta-quantile_param_3654,0.212977,0.113509,0.000522,0.838215
zeta-quantile_param_3655,0.629049,0.632467,0.151115,0.999053
zeta-quantile_param_3656,0.596102,0.617296,0.155627,0.998157
zeta-quantile_param_3657,0.638083,0.703641,0.140244,0.923425
zeta-quantile_param_3658,0.490466,0.478559,0.128375,0.980491
zeta-quantile_param_3659,0.331790,0.305951,0.022237,0.899672
zeta-quantile_param_3660,0.054950,0.032823,0.000866,0.285919
zeta-quantile_param_3661,0.383063,0.318217,0.144044,0.950532
zeta-quantile_param_3662,0.456072,0.435906,0.010755,0.980918
zeta-quantile_param_3663,0.583846,0.582204,0.179005,0.951974
zeta-quantile_param_3664,0.767517,0.799566,0.303234,0.992733
zeta-quantile_param_3665,0.460836,0.451141,0.186115,0.863030
zeta-quantile_param_3666,0.589036,0.582079,0.200110,0.979707
zeta-quantile_param_3667,0.671564,0.701080,0.237046,0.972512
zeta-quantile_param_3668,0.483770,0.487391,0.009627,0.946288
zeta-quantile_param_3669,0.047320,0.038208,0.000709,0.259065
zeta-quantile_param_3670,0.029680,0.023585,0.000198,0.228873
zeta-quantile_param_3671,0.067727,0.035889,0.000402,0.266333
zeta-quantile_param_3672,0.442094,0.421592,0.141454,0.957986
zeta-quantile_param_3673,0.056651,0.043007,0.000486,0.265635
zeta-quantile_param_3674,0.317097,0.276055,0.000427,0.970709
zeta-quantile_param_3675,0.356521,0.296378,0.086872,0.893962
zeta-quantile_param_3676,0.311107,0.279556,0.040445,0.771669
zeta-quantile_param_3677,0.166013,0.085498,0.000172,0.785980
zeta-quantile_param_3678,0.460184,0.450182,0.108790,0.961684
zeta-quantile_param_3679,0.491905,0.474239,0.104290,0.976902
zeta-quantile_param_3680,0.451528,0.367299,0.115723,0.969520
zeta-quantile_param_3681,0.133189,0.091058,0.002039,0.750636
zeta-quantile_param_3682,0.528235,0.503450,0.162265,0.961975
zeta-quantile_param_3683,0.539449,0.457001,0.179222,0.997566
zeta-quantile_param_3684,0.693648,0.723100,0.210987,0.999550
zeta-quantile_param_3685,0.607926,0.557085,0.189373,0.998963
zeta-quantile_param_3686,0.768876,0.872796,0.180449,0.999549
zeta-quantile_param_3687,0.676657,0.782942,0.157383,0.998717
zeta-quantile_param_3688,0.429263,0.434317,0.153188,0.812239
zeta-quantile_param_3689,0.314825,0.189107,0.000309,0.953698
zeta-quantile_param_3690,0.653790,0.657152,0.118559,0.983092
zeta-quantile_param_3691,0.465253,0.440672,0.119833,0.935219
zeta-quantile_param_3692,0.508026,0.526885,0.099361,0.970122
zeta-quantile_param_3693,0.249999,0.149551,0.005641,0.835521
zeta-quantile_param_3694,0.440083,0.374088,0.081111,0.955912
zeta-quantile_param_3695,0.458053,0.401640,0.071541,0.994398
zeta-quantile_param_3696,0.363468,0.293221,0.069942,0.966711
zeta-quantile_param_3697,0.357191,0.266258,0.100942,0.971628
zeta-quantile_param_3698,0.354563,0.312548,0.068363,0.919357
zeta-quantile_param_3699,0.359582,0.267399,0.004811,0.998051
zeta-quantile_param_3700,0.183527,0.076828,0.002210,0.894063
zeta-quantile_param_3701,0.238168,0.204439,0.000459,0.844000
zeta-quantile_param_3702,0.201104,0.146457,0.000174,0.933532
zeta-quantile_param_3703,0.377585,0.358271,0.000196,0.993171
zeta-quantile_param_3704,0.373204,0.347006,0.078468,0.842026
zeta-quantile_param_3705,0.124557,0.047488,0.000051,0.700481
zeta-quantile_param_3706,0.034306,0.016096,0.000248,0.218532
zeta-quantile_param_3707,0.120561,0.073065,0.000352,0.773547
zeta-quantile_param_3708,0.506212,0.464363,0.151720,0.921323
zeta-quantile_param_3709,0.516864,0.527659,0.165316,0.880563
zeta-quantile_param_3710,0.434064,0.369107,0.159545,0.954938
zeta-quantile_param_3711,0.538027,0.507409,0.189011,0.943542
zeta-quantile_param_3712,0.730851,0.753708,0.204033,0.993438
zeta-quantile_param_3713,0.693203,0.912644,0.156083,0.996327
zeta-quantile_param_3714,0.556612,0.565482,0.225231,0.870244
zeta-quantile_param_3715,0.421702,0.360260,0.022571,0.863196
zeta-quantile_param_3716,0.943309,0.976844,0.510238,0.999930
zeta-quantile_param_3717,0.677611,0.675618,0.273494,0.980094
zeta-quantile_param_3718,0.661342,0.703062,0.237091,0.947767
zeta-quantile_param_3719,0.256497,0.098670,0.000681,0.950923
zeta-quantile_param_3720,0.683607,0.692737,0.209518,0.998482
zeta-quantile_param_3721,0.786507,0.843945,0.344148,0.998914
zeta-quantile_param_3722,0.589876,0.667352,0.007897,0.931801
zeta-quantile_param_3723,0.259495,0.166392,0.017495,0.745753
zeta-quantile_param_3724,0.236959,0.158166,0.000899,0.858644
zeta-quantile_param_3725,0.034983,0.024633,0.001165,0.204051
zeta-quantile_param_3726,0.147365,0.143313,0.049198,0.310118
zeta-quantile_param_3727,0.499160,0.517980,0.213925,0.777905
zeta-quantile_param_3728,0.426760,0.423789,0.190314,0.714707
zeta-quantile_param_3729,0.497565,0.508216,0.202816,0.819315
zeta-quantile_param_3730,0.517208,0.505678,0.216487,0.839737
zeta-quantile_param_3731,0.535171,0.507915,0.323464,0.849902
zeta-quantile_param_3732,0.533548,0.521831,0.323727,0.807730
zeta-quantile_param_3733,0.640292,0.595102,0.260752,0.981405
zeta-quantile_param_3734,0.311605,0.220361,0.016320,0.841288
zeta-quantile_param_3735,0.107714,0.087894,0.001571,0.419613
zeta-quantile_param_3736,0.590040,0.559306,0.250346,0.985465
zeta-quantile_param_3737,0.785056,0.836349,0.255517,0.986062
zeta-quantile_param_3738,0.604361,0.643522,0.209664,0.972002
zeta-quantile_param_3739,0.720274,0.730636,0.310932,0.954665
zeta-quantile_param_3740,0.790694,0.845870,0.305346,0.993482
zeta-quantile_param_3741,0.551315,0.508644,0.185095,0.974672
zeta-quantile_param_3742,0.510168,0.482934,0.215390,0.913494
zeta-quantile_param_3743,0.806745,0.900778,0.252129,0.998777
zeta-quantile_param_3744,0.584966,0.648164,0.041408,0.998397
zeta-quantile_param_3745,0.829943,0.921222,0.354971,0.997162
zeta-quantile_param_3746,0.328184,0.216333,0.000666,0.975085
zeta-quantile_param_3747,0.535353,0.514510,0.172955,0.941721
zeta-quantile_param_3748,0.410686,0.385398,0.176933,0.763425
zeta-quantile_param_3749,0.362211,0.345632,0.001013,0.913671
zeta-quantile_param_3750,0.111705,0.032430,0.000272,0.604023
zeta-quantile_param_3751,0.521167,0.464924,0.120092,0.999437
zeta-quantile_param_3752,0.542710,0.518564,0.053799,0.967459
zeta-quantile_param_3753,0.662619,0.671812,0.146408,0.995970
zeta-quantile_param_3754,0.701096,0.736301,0.116556,0.988002
zeta-quantile_param_3755,0.837151,0.890703,0.395070,0.998487
zeta-quantile_param_3756,0.651681,0.700391,0.150510,0.981396
zeta-quantile_param_3757,0.516193,0.466586,0.165885,0.983111
zeta-quantile_param_3758,0.674788,0.706677,0.189949,0.985254
zeta-quantile_param_3759,0.471928,0.478104,0.148336,0.833524
zeta-quantile_param_3760,0.447611,0.220674,0.012592,0.986660
zeta-quantile_param_3761,0.758998,0.855323,0.317767,0.962746
zeta-quantile_param_3762,0.403082,0.339645,0.022845,0.931677
zeta-quantile_param_3763,0.843765,0.879531,0.532260,0.967721
zeta-quantile_param_3764,0.810419,0.931360,0.355358,0.999945
zeta-quantile_param_3765,0.926548,0.939603,0.649060,0.999913
zeta-quantile_param_3766,0.317484,0.331225,0.088397,0.528833
zeta-quantile_param_3767,0.864312,0.924205,0.517114,0.996113
zeta-quantile_param_3768,0.923890,0.924583,0.780219,0.996970
zeta-quantile_param_3769,0.919960,0.938293,0.527321,0.995763
zeta-quantile_param_3770,0.834341,0.913844,0.364842,0.998856
zeta-quantile_param_3771,0.912903,0.949993,0.568904,0.999306
zeta-quantile_param_3772,0.918191,0.943017,0.500000,0.996950
zeta-quantile_param_3773,0.761545,0.772450,0.272954,0.997607
zeta-quantile_param_3774,0.810075,0.840229,0.486773,0.969164
zeta-quantile_param_3775,0.099579,0.072188,0.007680,0.485559
zeta-quantile_param_3776,0.511315,0.506565,0.217537,0.920176
zeta-quantile_param_3777,0.543086,0.537782,0.089598,0.975085
zeta-quantile_param_3778,0.527288,0.537632,0.267391,0.795684
zeta-quantile_param_3779,0.745415,0.748383,0.439885,0.977740
zeta-quantile_param_3780,0.810104,0.828328,0.530893,0.972270
zeta-quantile_param_3781,0.215793,0.210442,0.043353,0.460412
zeta-quantile_param_3782,0.497228,0.487397,0.170061,0.919785
zeta-quantile_param_3783,0.654223,0.761505,0.162608,0.986290
zeta-quantile_param_3784,0.623455,0.772860,0.046181,0.992630
zeta-quantile_param_3785,0.303598,0.241663,0.019514,0.826873
zeta-quantile_param_3786,0.680699,0.698810,0.225927,0.903554
zeta-quantile_param_3787,0.679485,0.716321,0.239895,0.997569
zeta-quantile_param_3788,0.115589,0.033571,0.001329,0.617194
zeta-quantile_param_3789,0.725548,0.738720,0.275717,0.975895
zeta-quantile_param_3790,0.989672,0.996929,0.833950,0.999979
zeta-quantile_param_3791,0.961642,0.997870,0.606790,0.999993
zeta-quantile_param_3792,0.963708,0.978410,0.840805,0.999728
zeta-quantile_param_3793,0.626675,0.574936,0.221237,0.998664
zeta-quantile_param_3794,0.896511,0.899797,0.710893,0.992733
zeta-quantile_param_3795,0.067122,0.066086,0.020606,0.139306
zeta-quantile_param_3796,0.761603,0.769255,0.486387,0.961212
zeta-quantile_param_3797,0.585990,0.537091,0.268136,0.917711
zeta-quantile_param_3798,0.636021,0.623379,0.354441,0.923736
zeta-quantile_param_3799,0.583514,0.583599,0.268954,0.972635
zeta-quantile_param_3800,0.522210,0.544067,0.016572,0.917327
zeta-quantile_param_3801,0.014278,0.010601,0.000286,0.073969
zeta-quantile_param_3802,0.372118,0.413101,0.003888,0.768436
zeta-quantile_param_3803,0.034839,0.007302,0.000028,0.265825
zeta-quantile_param_3804,0.304441,0.265717,0.003076,0.904332
zeta-quantile_param_3805,0.322959,0.296203,0.015035,0.862252
zeta-quantile_param_3806,0.615018,0.549848,0.192972,0.998689
zeta-quantile_param_3807,0.249496,0.089794,0.001371,0.910172
zeta-quantile_param_3808,0.107784,0.016906,0.000897,0.641674
zeta-quantile_param_3809,0.629650,0.770155,0.013826,0.999220
zeta-quantile_param_3810,0.567874,0.553020,0.149329,0.957336
zeta-quantile_param_3811,0.655196,0.709023,0.189246,0.993178
zeta-quantile_param_3812,0.588035,0.619365,0.165494,0.918555
zeta-quantile_param_3813,0.468678,0.470686,0.013275,0.892484
zeta-quantile_param_3814,0.020984,0.009047,0.000050,0.189956
zeta-quantile_param_3815,0.565171,0.513168,0.124301,0.993277
zeta-quantile_param_3816,0.368122,0.280129,0.000015,0.973528
zeta-quantile_param_3817,0.472829,0.461839,0.132859,0.935186
zeta-quantile_param_3818,0.128564,0.052462,0.000647,0.812154
zeta-quantile_param_3819,0.638098,0.724864,0.127359,0.973971
zeta-quantile_param_3820,0.679498,0.731994,0.228963,0.978808
zeta-quantile_param_3821,0.526576,0.595486,0.033414,0.877780
zeta-quantile_param_3822,0.666270,0.631881,0.339049,0.968444
zeta-quantile_param_3823,0.103278,0.080456,0.011999,0.414442
zeta-quantile_param_3824,0.627024,0.641914,0.196126,0.991196
